system,workload,n_paired_runs,MAPE_wilcoxon_stat,MAPE_p_value,MAPE_significant_0_05,MAPE_baseline_mean,MAPE_rf_mean,MAPE_improvement_pct,MAE_wilcoxon_stat,MAE_p_value,MAE_significant_0_05,MAE_baseline_mean,MAE_rf_mean,MAE_improvement_pct,RMSE_wilcoxon_stat,RMSE_p_value,RMSE_significant_0_05,RMSE_baseline_mean,RMSE_rf_mean,RMSE_improvement_pct
jump3r,single-channel.wav,30,0.0,1.862645149230957e-09,True,18.9640644415732,14.07095056171065,25.80203149455567,0.0,1.862645149230957e-09,True,0.32403575393561124,0.2578431597481039,20.42755880595213,0.0,1.862645149230957e-09,True,0.42669479680118527,0.3653013858852623,14.388132073831853
jump3r,speech.wav,30,0.0,1.862645149230957e-09,True,19.976707107895777,13.601702291839922,31.912190440716525,0.0,1.862645149230957e-09,True,0.811538336900963,0.6197321149473903,23.63489353885939,0.0,1.862645149230957e-09,True,1.0242227130019357,0.8749372522507153,14.57548820741083
jump3r,sweep.wav,30,0.0,1.862645149230957e-09,True,11.939896787124267,9.088859798325363,23.878238142505577,0.0,1.862645149230957e-09,True,0.06950006844075163,0.0551470059655941,20.651868116350744,0.0,1.862645149230957e-09,True,0.08813294810619696,0.07761459400460322,11.934644565525609
kanzi,ambivert,30,0.0,1.862645149230957e-09,True,147.6528686371689,6.318612550308071,95.72063000967833,0.0,1.862645149230957e-09,True,17.13177545414621,1.0339844084278778,93.96452275950399,0.0,1.862645149230957e-09,True,27.465577277668427,2.2492345756480416,91.81071436107466
kanzi,artificl,30,0.0,1.862645149230957e-09,True,48.1039932503677,4.234653988558434,91.196876387126,0.0,1.862645149230957e-09,True,0.1996019563086208,0.021309400324149044,89.3240523699072,0.0,1.862645149230957e-09,True,0.29221444349064163,0.046531141308035026,84.07637187532613
kanzi,deepfield,30,0.0,1.862645149230957e-09,True,1769.3290941688238,5.0771531255331235,99.71304642294834,0.0,1.862645149230957e-09,True,19.003439823403635,0.7878083292814695,95.85439090710702,0.0,1.862645149230957e-09,True,28.823291614575265,2.1854071224916396,92.41791273628675
kanzi,enwik8,30,0.0,1.862645149230957e-09,True,274.517533441793,6.298069504411581,97.70576785189317,0.0,1.862645149230957e-09,True,39.721264202554224,1.606902052944355,95.9545546064442,0.0,1.862645149230957e-09,True,61.80394792355239,4.128617242418692,93.31981632059244
kanzi,fannie_mae_500k,30,0.0,1.862645149230957e-09,True,427.39406859296935,6.55845152413872,98.46547904940985,0.0,1.862645149230957e-09,True,34.90473428678238,1.0687175121555939,96.93818751526697,0.0,1.862645149230957e-09,True,53.35403089412994,3.243414683419352,93.92095661927542
kanzi,large,30,0.0,1.862645149230957e-09,True,147.12245164917616,5.162191816867773,96.49122770929799,0.0,1.862645149230957e-09,True,4.404209869179881,0.18370925580767178,95.82878061526436,0.0,1.862645149230957e-09,True,6.824975085190045,0.42403573129365174,93.78699957141538
kanzi,misc,30,0.0,1.862645149230957e-09,True,47.81864267064107,4.573393776545175,90.43596070251263,0.0,1.862645149230957e-09,True,0.40728649504692516,0.03744485953538625,90.80626046020208,0.0,1.862645149230957e-09,True,0.6094232444330495,0.06604276261872603,89.1630712773081
kanzi,silesia,30,0.0,1.862645149230957e-09,True,306.0787724347266,6.083895561456316,98.01231051958897,0.0,1.862645149230957e-09,True,82.71029639701588,3.0911441153430608,96.26268523993032,0.0,1.862645149230957e-09,True,128.41495780137728,7.78666909926322,93.93632234703759
kanzi,vmlinux,30,0.0,1.862645149230957e-09,True,2868.7001184435544,6.465176648759088,99.77463044648017,0.0,1.862645149230957e-09,True,165.87388670342372,6.438118322528362,96.11866674708148,0.0,1.862645149230957e-09,True,224.91442258910476,21.7415419979936,90.33341581757381
lrzip,ambivert.wav.tar,30,0.0,1.862645149230957e-09,True,159.1431019070801,206.2782343746726,-29.618080773060196,0.0,1.862645149230957e-09,True,14.267585784119822,16.663574195402308,-16.793229405000538,1.0,3.725290298461914e-09,True,22.515903036474427,25.117915332737123,-11.556331060973173
